id,subcat_sed,direccion,cve_delg,ubicacion,nombre,superficie,perimetro,categoria
10719,8,Río Churubusco,9,,CAMELLON  INTERIOR (AV. RIO CHURUBUSCO),9338.25664016,1795.50950791,4
10720,5,Palma,9,,,18.9533860959,19.8730273321,1
10721,8,2 Rafael Quintero,9,,,863.897201529,123.355231272,4
10722,16,Sur 85,9,,,54.9383251746,29.5451699585,6
10723,3,,9,,,1487.3802884,277.276820069,2
10724,5,Tapachula,9,,,4158.56396408,790.319181501,1
10725,5,,9,,CERRO DE LA ESTRELLA,1915.51514927,487.739998146,1
10726,3,San Lorenzo,9,,,2121.45079794,781.483836529,2
10727,5,,9,,,322.629958165,85.9392847439,1
10728,5,,9,,ESCUELA,186.39452553,59.2065414869,1
10729,8,1 J. Palacios,9,,,6765.41909038,476.257859003,4
10730,5,Estrella,9,,CERRO DE LA ESTRELLA,324.724788069,156.478401588,1
10731,3,Jesús Carrillo,9,,,1138.47238836,198.733990883,2
10732,3,Ahuehuetes,9,,,622.948487162,1034.63673682,2
10733,8,Juan De La Barrera,9,,,569.237200716,100.818272336,4
10734,5,Orquidea,9,,,965.753205568,583.234943333,1
10735,5,,9,,,29.0658742301,26.7785734528,1
10736,3,Prol. Anillo Periférico,9,,,1675.83092757,540.770288195,2
10737,3,Ex-Hacienda de Guadalupe,9,,,374.007062221,278.953690735,2
10738,4,Retorno 206,9,,,1017.09860624,234.261783494,1
10739,8,Manuel Gándara,9,,,5697.55562866,1083.1588295,4
10740,5,González Camarena,9,,,4198.95535023,801.083919812,1
10741,3,Leyes de Reforma,9,EJE 5 SUR Y PROL. PLUTARCO ELIAS CALLES,PARQUE CINTURON VERDE,56633.7003579,1553.09180684,2
10742,5,,9,,,30.9775555969,24.1305848031,1
10743,4,,9,,,367.371742901,137.003170929,1
10744,8,NINGUNO,9,,,2491.0547073,298.32192121,4
10745,8,Calz. San Juanico,9,CANAL NACIONAL Y EJE 6,CAMELLON EJE 2 OTE. (CALZ. DE LA VIGA),4490.17589024,499.575463011,4
10746,4,Carril,9,,CERRO DE LA ESTRELLA,7347.65759917,1281.83980948,1
10747,8,Manuel Gándara,9,,,3021.19971819,445.321249917,4
10748,4,Calle 3,9,,,417.442670267,95.643701232,1
10749,4,,9,,,66.3605489799,48.0411756846,1
10750,8,J. Becerra,9,,,456.605466975,110.688041573,4
10751,8,Año de Juarez,9,AV. ERMITA IZTAPALAPA Y RIO CHURUBUSCO,CAMELLON AV. AÑO DE JUµREZ,912.302076719,178.76778968,4
10752,3,,9,,,68.2554724003,98.1137007029,2
10753,4,Nautla,9,,,2492.04551747,357.408226605,1
10754,3,Profesor Otilio Montaño,9,,,6717.11312977,589.698744302,2
10755,3,AQUILES SERDN,9,,,7352.58701753,348.657332762,2
10756,5,Batalla Calvillo,9,,,1386.94115105,521.275791389,1
10757,3,General M. Zepeda,9,,,708.9639166,296.504818751,2
10758,4,San Pedro,9,,,18268.6723763,2787.67315497,1
10759,5,Michoacán,9,,,1917.78324334,505.342188279,1
10760,5,,9,,,523.45861202,327.656057155,1
10761,8,Carlos Marx,9,,,1272.88544134,150.433919064,4
10762,3,Domingo Arellanes de R.,9,,,134.471442139,91.4450473635,2
10763,5,Calle Villa Fría,9,,,949.726140232,319.204512633,1
10764,3,Calle 9,9,,,780.42761578,773.809986611,2
10765,7,Comunicaciones,9,,,1618.99786195,323.245949985,1
10766,5,Avena,9,,,42.4041858451,58.6735194524,1
10767,8,Avenida de las Torres,9,,,807.360403865,228.298637652,4
10768,3,Avenida de las Torres,9,,,437.479979152,166.809185433,2
10769,5,,9,,,12.6891313701,13.8392953217,1
10770,8,Batallones Rojos,9,,,724.368560963,117.327463387,4
10771,3,2 J. García,9,,,1336.63909198,337.987335446,2
10772,3,Lic. Javier Rojo Gomez,9,,,280.850359644,265.24493596,2
10773,3,Lic. Javier Rojo Gomez,9,,,431.194129421,459.36500123,2
10774,4,ARROYO TLLOC,9,,CERRO DE LA ESTRELLA,1500.8971693,559.601342997,1
10775,3,,9,,,268.200226335,120.171658114,2
10776,3,Avenida República Federal del Sur,9,,CAMELLON AV. GRAL. IGNACIO ZARAGOZA,47975.3702384,3074.67325653,2
10777,5,13,9,,,2160.6827883,677.110750959,1
10778,3,Herminio Chavarría,9,,,32.514300972,52.4343424796,2
10779,5,3er Anillo de Circunvalacion,9,RIO CHURUBUSCO Y CALLE 8,CAMELLON AV. CULTURAS PREHISPANICAS,570.568713403,312.011864322,1
10780,5,,9,,,28.3906873237,22.8771225921,1
10781,5,,9,,,390.828924979,118.918787158,1
10782,5,,9,,,62.0536002448,35.8310203937,1
10783,8,4 Acosta,9,,,726.114216725,151.344353732,4
10784,4,,9,,,70.36007306,47.3406488008,1
10785,8,Jacobo Watt,9,,CERRO DE LA ESTRELLA,2150.91941883,238.463438625,4
10786,5,Elisa Acuña Rosete,9,,,29.3865372769,33.1278648541,1
10787,3,Avenida Panteón,9,,,1681.89531983,1681.74517414,2
10788,3,Luis Mendez,9,,,62326.2946103,2433.36509556,2
10789,8,Lamberto Osorio,9,,,724.152455794,183.554075118,4
10790,3,Río Atocpan,9,,,1129.81610405,541.641728361,2
10791,5,Toltecas,9,,,2785.55741803,892.919673334,1
10792,3,2 J. Victoria,9,,,277.229684058,288.4488237,2
10793,5,,9,,,93.1230256564,46.1479072551,1
10794,8,Río Tecolutla,9,,,17151.3248906,597.400111121,4
10795,4,,9,,,252.411894104,95.1054640281,1
10796,17,,9,,,2991.22038408,696.410703553,7
10797,11,Ignacio Ramírez,9,,,36.4336008572,31.6303739398,1
10798,8,Luis Manuel Rojas,9,AV. ERMITA - ALBARRANDA,CAMELLON AV. LUIS MANUEL ROJAS,4480.72560364,379.126278627,4
10799,7,Telecomunicaciones,9,,,12235.2833129,1348.54639075,1
10800,11,Francisco Sarabia,9,,,629.716315704,201.054409545,1
10801,13,,9,,,560.976357839,137.151366499,1
10802,8,Batalla 5 de Mayo,9,,,13320.7438838,1641.92217224,4
10803,4,Canal del Moral,9,,,4685.25452709,669.64763258,1
10804,5,Calle 17,9,,,228.625219798,140.167369546,1
10805,2,Cihuatl,9,,CERRO DE LA ESTRELLA,145.029584352,125.03047234,1
10806,3,Guelatao,9,,,2339.27548372,645.932751765,2
10807,5,,9,,,331.724412182,79.5100228115,1
10808,5,,9,,,12.9637623129,16.3186266647,1
10809,5,Campaña del Ébano,9,,,151.946443253,67.3562237999,1
10810,5,Gral. Lucio Blanco,9,,,527.272298317,210.479346076,1
10811,7,Tetlepanquetzalzin,9,,CERRO DE LA ESTRELLA,317.445339441,196.286842313,1
10812,5,,9,,,1950.89359592,420.194197363,1
10813,3,Calzada Ermita Iztapalapa,9,,,4651.7100391,264.9044727,2
10814,3,Carretera Federal 150D Cuota,9,,CAMELLON AV. GRAL. IGNACIO ZARAGOZA,3999.88319841,411.983837921,2
10815,12,Avenida República Federal del Sur,9,,,525.383818638,123.579838422,4
10816,8,Avenida 8,9,CALLE 55 Y AV. 10 Y LA 4,PARQUE CRI CRI,25320.3157512,771.424436535,4
10817,5,,9,,,294.072920037,89.8209559645,1
10818,8,Avenida de las Torres,9,,,27.0055853485,21.0199689121,4
10819,8,Camino a Santiago,9,,,779.280259336,681.601954773,4
10820,5,,9,,,234.946070784,60.7862105642,1
10821,3,Calle 2,9,,,779.494605663,247.124598872,2
10822,3,Calle 65,9,,,6164.67927337,1399.05475399,2
10823,3,Avenida Ignacio Aldama,9,AV. CANAL DE CHALCO - AV. TLAHUAC,CAMELLON AV. CINTURON VERDE EL MOLINO,8675.02281295,3078.84177227,2
10824,2,2. Cjon Indepedencia,9,,,36644.6252765,1995.35270634,1
10825,15,Canal Nacional,9,,,593.380086849,322.094720219,6
10826,15,,9,,,1459.97519206,595.374498478,6
10827,4,,10,,,67.5740841225,40.9008492353,1
10828,2,Río Chico,10,AV. DE LOS PINOS,CAMELLON AV. PINOS,18466.6807468,742.648010126,1
10829,8,Privada Francisco Villa,10,,,1170.38727551,248.076313581,4
10830,3,Luis Cabrera,10,ENTRE AV. CORONA DEL ROSAL Y PERIFERICO,CAMELLON AV. LUIS CABRERA,1356.86773546,190.688513355,2
10831,3,Avenida San Jerónimo,10,CAMELLON ANILLO PERIFERICO (BLVD. ADOLFO LOPEZ MAT,CAMELLON AV. SAN JERONIMO,725.831576353,136.456134939,2
10832,5,Checoslovaquia,10,,,1487.38958601,269.375944117,1
10833,5,San Jerónimo,10,,,162.288800472,73.2134720292,1
10834,4,PORFIRIO DAZ,10,,,3624.18031576,483.023711941,1
10835,4,,10,,,783.018574773,297.314492473,1
10836,5,Nube,10,,,6983.51034498,1314.44250302,1
10837,3,Explanada,11,DE AV. MONTE LIBANO A AV. PARADO NORTE,CAMELLON AV. EXPLANADA,485.438290443,195.513179981,2
10838,3,Paseo de la Reforma,11,,GLORIETA,1993.92475731,438.330739203,2
10839,3,Paseo de las Palmas,11,DE SIERRA ACONCAGUA A BOULEVARD M. AVILA CAMACHO,CAMELLON AV. PASEO DE LAS PALMAS,918.730863737,299.791904451,2
10840,3,Goldsmith,11,DE BOULEVARD M. AVILA CAMACHO A AV. MOLIERE,CAMELLON AV. HORACIO,2989.72874899,352.754466389,2
10841,3,Av. Presidente Masaryk,11,DE AV. MOLIERE A FF.CC.,CAMELLON AV. PRESIDENTE MASARIK,217.212319536,167.344560541,2
10842,3,Goldsmith,11,DE AV. MOLIERE A FF.CC.,CAMELLON AV. PRESIDENTE MASARIK,120.759093623,109.269196548,2
10843,3,Blv. Miguel de Cervantes,11,,CAMELLON AV. PRESA DON MARTIN,576.748484616,222.259537506,2
10844,3,Sierra Tarahumara Poniente,11,,BARRANCA BARRILACO,163.195506958,144.941991855,2
10845,3,Sierra Tarahumara Poniente,11,,BARRANCA BARRILACO,294.444782534,177.11916233,2
10846,1,,11,,,7692.03051036,351.36782325,1
10847,1,,11,,,8815.55404402,376.066887689,1
10848,1,,11,,PANTEON FRANCES,10022.851907,449.842698215,1
10849,1,,11,,PANTEON FRANCES,13359.303856,477.05141358,1
10850,1,,11,,PANTEON FRANCES,1495.98069526,313.623783952,1
10851,8,Presa Sta. Rosa,11,,,4460.38361371,300.443768869,4
10852,3,Homero,11,DE BOULEVARD M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,428.21833424,173.552365115,2
10853,3,Homero,11,DE BOULEVARD M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,366.040694508,140.394081511,2
10854,3,Homero,11,DE BOULEVARD M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,302.019016946,121.82463242,2
10855,3,Ciclovía Horacio,11,DE BOULEVARD M. AVILA CAMACHO A AV. MOLIERE,CAMELLON AV. HORACIO,877.132005603,178.911867768,2
10856,3,Sócrates,11,DE BOULEVARD M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,588.779745303,154.726936836,2
10857,3,Juan Vasquez de Mella,11,DE BLVD. M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,793.634255034,197.098975461,2
10858,3,Prado Sur,11,,CAMELLON AV. PRADO SUR,543.593803916,221.313628839,2
10859,3,Ahuehuetes Norte,11,DE AV. BOSQUES DE GARDENIAS APASEO DE LA REFORMA,CAMELLON AV. BOSQUES DE LA REFORMA,4250.08191231,864.057082518,2
10860,3,Calzada General Mariano Escobedo,11,,CAMELLON AV. GRAL. MARIANO ESCOBEDO,237.46576089,91.1961769034,2
10861,3,Río San Joaquín,11,,GLORIETA,3308.03056822,210.248677622,2
10862,3,José Luis Lagrange,11,DE AV. EJERCITO NACIONAL A AV. HORACIO,CAMELLON CALLE JAIME BALMIS,2327.6403208,1383.36764257,2
10863,9,Lamartine,11,,GLORIETA,802.360875154,101.515575867,2
10864,3,Ticomán,7,,,800.501385351,460.338730229,2
10865,3,Juan de Dios Batiz,7,,,409.008358983,240.679887386,2
10866,3,Av. Instituto Politécnico Nacional,7,ENTRE AV. ACUEDUCTO Y PTE. 112,CAMELLON AV. POLITECNICO,294.197537025,238.98744007,2
10867,3,Miguel Bernard,7,N/E,CAMELLON AV. JUAN DE DIOS BATIZ,81.6440817456,63.5656390227,2
10868,3,De las Cordilleras,7,N/E,CAMELLON ACUEDUCTO DE GUADALUPE,36852.6358222,3795.22007108,2
10869,4,Venus,7,,INSTITUTO POLITECNICO NACIONAL,38637.901965,2648.21132817,1
10870,3,México-Pachuca,7,,CAMELLON INSURGENTES NORTE (AV. MEXICO-PACHUCA),27255.7860642,1722.21251139,2
10871,2,Morelos,7,AV. EDO. DE MEXICO NO. 200 COL. LOMA DE LA PALMA,PARQUE CARMEN SERDAN,125372.753223,6335.42156599,1
10872,5,Avenida Emiliano Zapata,7,,,4654.57420961,1321.4853308,1
10873,3,Luis Espinoza,7,,CAMELLON LUIS ESPINOZA,1343.12285886,694.67594154,2
10874,9,Emiliano Zapata,7,,GLORIETA,1248.81622816,149.463873325,2
10875,7,Del Piélago,7,N/E,CAMELLON AV. TEMOLUCO,10743.8251828,1336.5059763,1
10876,3,Miguel Bernard,7,,TRIANGULO,5608.19154427,592.253668487,2
10877,3,26-A,7,,,551.573476136,263.364397728,2
10878,5,Juan de Dios Bátiz,7,,INSTITUTO POLITECNICO NACIONAL,39908.7386322,4340.92316165,1
10879,3,Real del Monte,7,,,941.703221377,291.561242179,2
10880,7,NTE 11 A,7,ENTRE AV. NORTE 13 Y NORTE 11 A,PARQUE TESORERIA,2463.25870797,271.904796072,1
10881,3,Rio Bamba,7,,,3085.27645347,1109.92793543,2
10882,2,Francisco Zarco,7,,DEPORTIVO,106158.787255,2749.42924985,1
10883,8,Av. Ing. Eduardo Molina,7,,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),9908.99020726,1058.328981,4
10884,3,Antonio Ruiz Galindo,7,,,255.795716659,106.654769467,2
10885,3,Av. Gran Canal,7,,CAMELLON RIO GUADALUPE,71717.8142455,2218.87966316,2
10886,3,Malaquita,7,,CAMELLON AV. JOYAS,4654.77457161,1080.38578432,2
10887,3,Espinela,7,,,1554.38248049,228.083310811,2
10888,7,Río de Guadalupe,7,,JARDIN,2253.51202743,381.880922356,1
10889,9,Río de los Remedios,7,,CORREDOR ECOLOGICO (GRAN CANAL),5581.01700089,589.33528239,2
10890,3,Avenida 604,7,,CAMELLON AV. 613,1413.91788719,218.131314518,2
10891,3,Avenida 606-A,7,,CAMELLON AV. 606-A,4373.82111385,652.019869064,2
10892,8,669,7,,,140.855776185,49.0019492781,4
10893,8,Avenida 606,7,,CAMELLON AV. 606,1672.78016263,502.408359565,4
10894,3,Mar Egeo,11,,CAMELLON EJE 3 NORTE. AV. CUITLAHUAC,513.057527337,177.711279654,2
10895,3,Avenida Cuitlahuac,11,,CAMELLON EJE 3 NORTE. AV. CUITLAHUAC,377.585902767,108.010809037,2
10896,3,Cicerón,11,DE AV. MOLIERE A FF.CC.,CAMELLON AV. CICERON,263.546376889,152.032689477,2
10897,3,Castillo Miramar,11,,,394.01481058,254.211420125,2
10898,3,Av. Lomas de Sotelo,11,,PARQUE LOMAS DE SOTELO,478.160870437,174.810900515,2
10899,3,Rodolfo Gaona,11,,CAMELLON AV. RODOLFO GAONA,241.002616017,193.231804662,2
10900,6,Hegel,11,,,5831.31408699,307.941982101,3
10901,3,Avenida Ejército Nacional Oriente,11,,CAMELLON INTERIOR RIO SAN JOAQUIN,2046.13348893,414.568432018,2
10902,3,Explanada,11,,CAMELLON AV. SIERRA DEL BACATETE,135.085040273,86.4720422076,2
10903,8,Avenida Parque Lira,11,,,5948.31039196,432.882649121,4
10904,3,Av. Jalisco,11,,,290.671549263,106.574015795,2
10905,3,Puente de la Morena,11,,,279.123952632,196.474342778,2
10906,3,Presidente Miguel Alemán,11,,,593.122259566,281.9691719,2
10907,3,Heroes de 1810,11,,,351.401621256,136.143782976,2
10908,8,Limoneros,11,,CAMELLON AV. PASEO DE LOS AHUEHUETES,8562.95259358,460.538850708,4
10909,21,Bosque de Alerces,11,,BOSQUES DE LAS LOMAS,7271.94315677,551.653853726,5
10910,8,,11,,,29.3395478685,31.6577274859,4
10911,3,Ahuehuetes Norte,11,,BOSQUES DE LAS LOMAS,715.339489003,485.935311831,2
10912,3,Av. Lomas de Sotelo,11,,PARQUE LOMAS DE SOTELO,2836.76403906,231.503539865,2
10913,8,,11,,,296.226025362,75.4786787103,4
10914,9,Paseo de las Palmas,11,DE SIERRA ACONCAGUA A BOULEVARD M. AVILA CAMACHO,CAMELLON AV. PASEO DE LAS PALMAS,470.61866224,80.3629053574,2
10915,3,Juan Vasquez de Mella,11,DE BOULEVARD M. AVILA CAMACHO A V. HOMERO,CAMELLON AV. VAZQUEZ DE MELLA,238.75715525,231.779736892,2
10916,2,Av. del Conscripto,11,,SECRETARIA DE LA DEFENSA NACIONAL,11020.7936235,1321.83826094,1
10917,3,Calz. Legaria,11,,CAMELLON AV. LEGARIA (MEXICO-TACUBA),81.3185091473,89.0269281416,2
10918,3,Calz. Legaria,11,,CAMELLON AV. LEGARIA (MEXICO-TACUBA),87.9572517097,107.897270838,2
10919,7,,11,,,662.780055222,166.734297756,1
10920,7,SANTA CRUZ CACALCO,11,,,689.381485641,258.17734321,1
10921,8,,11,,,27.6660012435,32.2734095709,4
10922,3,,11,,,33.6325972248,54.2470018237,2
10923,7,,11,,CAMPO MILITAR 1,656.508157965,130.343185104,1
10924,7,Av. Industria Militar,11,,,650.066631044,211.341130768,1
10925,7,,11,,,2420.06924156,256.234689318,1
10926,7,Periférico,11,,,3016.9857703,272.679986028,1
10927,7,,11,,,2050.19377336,431.757548715,1
10928,3,Ahuehuetes Norte,11,,BOSQUES DE LAS LOMAS,1924.49451239,367.019548378,2
10929,3,Lago Wenner,11,,,389.686384851,129.218758621,2
10930,5,Plan de Guadalupe,11,,,109975.343975,8111.97665766,1
10931,3,Avenida Chapultepec,11,,,3384.79870001,858.798821032,2
10932,5,,11,,,3649.75872225,526.571379789,1
10933,7,,11,,,4417.86177745,776.58661748,1
10934,4,Ingenieros Militares,11,,CAMELLON AV. 3ER ANILLO DE CIRCUNVALACION,94308.742267,15148.9827772,1
10935,17,,11,,BOSQUE DE CHAPULTEPEC 2A SECCION,317.562705697,104.587589238,7
10936,5,Mar de Java,11,,CECyT 9 Juan de Dios Batiz,1894.70894191,476.199159873,1
10937,14,Homero,11,,,1722.56666162,385.31503985,3
10938,3,Avenida 412,7,,,3363.34117895,1657.11054042,2
10939,3,Avenida 553,7,,CLUB ECOLOGICO DE LA TERCERA EDAD,4373.38164269,668.919720022,2
10940,3,Estado de Durango,7,,CAMELLON AV. CONSTITUCION DE LA REPUBLICA,2144.13373941,2008.18510661,2
10941,3,retorno,7,"AV. 416, JOSE LORETO FABELA y CALLE 499",DEPORTIVO LOS GALEANA,18837.2368463,1736.74924,2
10942,7,Avenida 412,7,,CAMELLON  EJE 5 NTE. AV. 412,9109.00875819,1509.15299917,1
10943,5,Avenida 604,7,,,5055.6994858,996.115607168,1
10944,8,PUERTO OTARU,7,,,1600.89506184,165.564925895,4
10945,2,Av. Gran Canal,7,,CORREDOR ECOLOGICO (GRAN CANAL),1873.11916665,823.205969569,1
10946,5,RO GUADALUPE,7,,,1127.97710631,301.292166003,1
10947,7,Av. 508,7,ENTRE AV. 608 Y CALZ. GUADALUPE,,34383.9575783,1233.51995316,1
10948,6,TERCERA 561,7,AV. 503 Y AV. 561,"ANDADOR Y PLAZUELAS 2, 5 y 9",1204.13906474,203.151878235,3
10949,3,508,7,,,943.510714567,251.501351741,2
10950,16,,7,,,808.687116396,193.796392363,6
10951,3,,7,,,152.919774346,61.7873744024,2
10952,3,Av. Gran Canal,7,,CORREDOR ECOLOGICO (GRAN CANAL),7116.04237954,1233.06399182,2
10953,12,Ret. Heliodoro Guadarrama,7,,,1117.41419161,136.273968449,4
10954,12,Ret. Arturo Marin,7,,,614.047095257,118.26605832,4
10955,12,Ret. Francisco Mujica,7,,,907.192032252,128.871133625,4
10956,3,Metrobús Linea 1,7,,,413.808171538,353.555084183,2
10957,8,36,7,,,1049.19327664,148.612273953,4
10958,5,Cornelio Larios Salas,7,,,1289.96419358,177.789716914,1
10959,5,Cda. Soles,7,,CAMELLON AV. 503,1631.13080907,301.517453761,1
10960,13,,8,,,34.8602199201,29.2761494687,1
10961,3,Oriente 245,8,,,2885.29452978,355.221050146,2
10962,3,Coruña,8,,CAMELLON AV. LA CORUÑA,156.098846563,93.5431744115,2
10963,3,Metrobús Linea 2,8,,,4203.98686698,1134.27847462,2
10964,2,Calle 1,8,AV. XOCHIMILCO  Y  AV.  CENTRAL.,"PARQUE LOPEZ PORTILLO  ""ACTEAL"".",38.6610596792,26.5314537601,1
10965,2,Sur 28,8,,,64.557916538,37.3208983206,1
10966,2,Atletas,8,,,213.711852363,76.5165767001,1
10967,3,Sabinos,8,,CAMELLON VIADUCTO (RIO DE LA PIEDAD),2286.66786003,480.240693383,2
10968,2,Calle 1,8,AV. XOCHIMILCO  Y  AV.  CENTRAL.,"PARQUE LOPEZ PORTILLO  ""ACTEAL"".",25.502087698,27.4146792401,1
10969,6,Avenida Pantitlán,8,,,1170.16100489,138.581117028,3
10970,3,Av. Santiago,8,,CAMELLON AV. SUR 77,332.420325515,294.015071377,2
10971,5,3 SUR (AIL),8,,CIUDAD DEPORTIVA MAGDALENA MIXIHUCA,9393.6450238,630.771767707,1
10972,3,2. Cda.,8,,CAMELLON AV. CHICLE,388.366524347,228.174602338,2
10973,2,Unión,8,,,420.560744514,154.472881096,1
10974,3,Chicle,8,,CAMELLON AV. CHICLE,312.022080827,189.876232947,2
10975,3,Playa Caletilla,8,,CAMELLON EJE 1 OTE (ANDRES MOLINA ENRIQUEZ),4729.20960183,641.317001129,2
10976,3,Oriente 237,8,,CAMELLON AV. GRAL. IGNACIO ZARAGOZA,16715.5167595,1735.41342026,2
10977,8,Avenida Aztecas,4,DE EJE 10 SUR A AV. DEL IMAN,CAMELLON AV. AZTECAS,60.9428133457,32.6972686805,4
10978,3,Calzada de las Bombas,4,DE CALZ. DEL HUESO A AV. CANAL NACIONAL,CAMELLON AV. LAS BOMBAS,2551.54243278,648.789852279,2
10979,3,Circuito Interior,4,DE AV. UNIVERSIDAD A ERMITA IZTAPALAPA,CAMELLON LATERAL AV. RIO CHURUBUSCO,1095.69526784,419.88278142,2
10980,5,Ejido Héroes de Padierna,4,,,692.340821577,240.923392503,1
10981,4,PRIMERA PRIVADA,4,,,80.3466724262,36.8623437322,1
10982,6,AVENIDA MIGUEL HIDALGO,4,CENTENARIO Y CARRILLO PRIETO,"PLAZA HIDALGO, CENTRO COYOACAN",1473.39187445,159.640697529,3
10983,8,Mayapan,4,,,910.903471751,144.442205997,4
10984,8,Nezahualcoyotl,4,DE EJE 10 SUR A AV. DEL IMAN,CAMELLON AV. AZTECAS,1323.38028154,367.375755976,4
10985,15,Canal Nacional,4,DE CALZ. DEL HUESO A CALZ. ERMITA IZTAPALAPA,CAMELLON AV. CANAL NACIONAL,5756.70026715,652.609917243,2
10986,3,Candelaria Pérez,4,DE CALZ. DE TLALPAN A CANAL NACIONAL,CAMELLON AV. DE LA VIRGEN,2468.9440127,359.047508188,2
10987,3,Taxqueña,4,DE CALZ. DE TLALPAN A AV. TLAHUAC,CAMELLON AV. TAXQUEÑA,1740.75715203,456.046370076,2
10988,5,División del Norte,4,,,1035.58879755,279.68608133,1
10989,9,Monserrat,4,MONTSERRAT Y PACIFICO,ISLETA PACIFICO,292.664488932,77.6984164816,2
10990,5,Circuito Exterior,4,CIUDAD UNIVERSITARIA,UNAM,7507.21498011,1122.15854685,1
10991,8,Cerro Macuiltepec,4,ENTRE C. DE LA SILLA Y C. DE JESUS,CAMELLON 2DA. SECCION C. SAN ANDRES,4995.54451139,306.702198146,4
10992,8,Aguayo,4,"PARIS Y AGUAYO, COL. DEL CARMEN",PARQUE PARIAS,1692.83740585,196.557088397,4
10993,22,Circuito Mtro. Mario de la Cueva,4,CIUDAD UNIVERSITARIA,RESERVA ECOLOGICA UNAM,41420.6999586,1385.89083171,8
10994,3,Santa Ana,4,DE CANAL DE MIRAMONTES A CANAL NACIONAL,CAMELLON AV. SANTA ANA,973.196161076,263.591834512,2
10995,5,,4,CIUDAD UNIVERSITARIA,UNAM,3180.90133806,445.360076966,1
10996,15,Puente Casual,4,DE CALZ. DEL HUESO A CALZ. ERMITA IZTAPALAPA,CAMELLON AV. CANAL NACIONAL,3261.76796958,663.241967936,2
10997,19,Canal Nacional,4,DE CALZ. DEL HUESO A CALZ. ERMITA IZTAPALAPA,CAMELLON AV. CANAL NACIONAL,6260.74231719,341.854126515,6
10998,5,,4,CIUDAD UNIVERSITARIA,UNAM,1296.87015549,181.101391553,1
10999,3,Calzada del Hueso,4,DE CALZ. DE TLALPAN A CANAL NACIONAL,CAMELLON AV. CALZADA DEL HUESO,230.255941981,214.082249957,2
11000,5,Calzada General Anaya,4,,DEPORTIVO,16991.622399,621.140445607,1
11001,3,Av. Insurgentes Sur,4,INSURGENTES Y AV. DEL IMAN,TRIANGULO,462.279278614,107.54213467,2
11002,5,Circuito Escolar,4,CIUDAD UNIVERSITARIA,UNAM,9268.03174075,1370.65777573,1
11003,22,Circuito Exterior,4,,RESERVA ECOLOGICA UNAM,6423.45189128,353.172391392,8
11004,9,Circuito Mtro. Mario de la Cueva,4,CIUDAD UNIVERSITARIA,RESERVA ECOLOGICA UNAM,3166.4261248,529.576145747,2
11005,3,Miguel Ángel de Quevedo,4,AV. INSURGENTES A CALZ. DE TLALPAN,CAMELLON AV. MIGUEL A. DE QUEVEDO,774.332139537,439.382507384,2
11006,3,Pedro Henriquez Ureña,4,DE AV. MONZERRAT A CERRO DEL AGUA Y COPILCO,CAMELLON COPILCO UNIVERSIDAD EJE 10 SUR,2218.10799261,381.764144657,2
11007,3,Calzada de las Bombas,4,DE CALZ. DEL HUESO A AV. CANAL NACIONAL,CAMELLON AV. LAS BOMBAS,1443.46222308,377.569686731,2
11008,3,Constituyentes - La Venta,5,CARRETERA MEXICO-TOLUCA,CAMELLON AV. MEXICO-TOLUCA,5442.06257328,1853.00004876,2
11009,11,,5,,,51.0232878983,33.6936872847,1
11010,21,Tlapexco,5,"PASEO DE LOS TAMARINDOS, B. DE LAS LOMAS",BARRANCA ECHANOVE,27882.1915419,1858.34412122,5
11011,3,Prolongación Paseo de la Reforma,5,CARRETERA MEXICO-TOLUCA,CAMELLON AV. MEXICO-TOLUCA,4395.88695241,1093.73986042,2
11012,5,Calle Loreto,12,,,115.052553533,68.6214421486,1
11013,5,Privada Rosa Villanueva,12,,,2451.57872974,410.918003911,1
11014,1,12 DE OCTUBRE,12,PRIVADA 12 DE OCTUBRE ENTRE AVENIDA CARRETERA TECOMITL - TETELCO,PANTEON SAN ANTONIO TECOMITL,29818.9068092,955.928027051,1
11016,3,Avenida Nuevo León,12,,,425.389256256,322.466325273,2
11017,5,,12,,,120.006078811,47.8442471787,1
11018,5,Cuahutémoc,12,,,165.011711347,61.4636373497,1
11019,5,Calle Hermenegildo Galeana,12,,,122.746865487,80.5539612121,1
11020,5,Gitana,13,CALLE FOCA Y GITANA,"JARDIN LECHERIA, COL. DEL MAR",204.937687745,90.0982980065,1
11021,5,,13,,,215.572396034,96.1731466187,1
11022,11,,13,,Colegio Sipreses Secundaria,350.176635521,111.940494917,1
11023,2,Revolución,13,,SUELO DE CONSERVACION,6318.3938816,327.052866636,1
11024,3,Agricultura,13,,,309.436032396,128.177113726,2
11025,8,Salvador Díaz Mirón,13,,,620.408589936,145.660100369,4
11026,5,Manuel M. López,13,AV. CECILIO ACOSTA ESQUINA MANUEL M. LOPEZ,JARDIN COORDIANCION ZAPOTITLA,804.758567194,421.222445375,1
